–j
0,9,11,5
3,-25,46,0
-2,-13,38,0
5,-4,18,0
7,-22,45,0
-2,-2,20,0
2,-8,19,0
1,-15,46,0
2,-8,15,0
6,-22,38,0
-2,3,26,0
-3,-5,17,0
4,-22,44,0
0,7,26,0
1,-22,31,1
2,-35,49,10
0,25,7,33
0,-5,15,46
-3,-23,54,65
1,17,-2,75
0,-31,35,82
-4,7,36,92
1,-15,13,98
3,-46,60,108
0,26,8,112
3,-41,48,103
-1,21,21,96
1,14,-2,78
0,-36,60,67
0,24,-4,55
2,-16,23,45
-7,-5
,44,27
1,1,7,1
3,-34,48,4
-5,17,13,0
0,11,0,0
1,-22,37,0
-5,6,29,0
4,-14,26,0
2,-22,48,0
-4,6,12,0
5,-13,25,0
-1,-3,38,0
-2,8,15,0
5,-27,45,0
3,-5,39,0
0,-9,17,4
4,-33,47,0
-1,19,15,0
3,-32,37,1
2,-28,51,25
-1,20,1,43
2,-23,27,57
-2,0,39,72
0,-5,10,75
5,-41,53,86
0,21,11,93
4,-36,44,99
3,-34,61,110
3,16,1,115
4,-40,56,106
2,17,5,88
3,-14,22,64
-1,-16,46,62
3,2,8,61
6,-34,44,39
-
3,11,18,15
3,11,5,1
0,-31,54,0
-4,-2,30,0
4,-13,26,0
-3,-10,35,0
-1,8,12,0
4,-25,46,0
-3,-16,38,0
6,-7,23,0
0,-17,43,0
-3,-3,20,0
7,-19,41,0
3,-12,43,0
0,-9,18,0
5,-22,36,2
-2,7,25,0
-3,2,17,0
0,-27,43,14
-1,18,8,36
1,-17,23,49
-4,-7,44,58
0,1,8,75
2,-39,47,87
-2,20,19,94
0,16,-7,96
2,-40,66,104
0,25,0,114
3,-16,18,109
-3,-8,49,87
1,-2,7,92
3,-42,51,6
8
-3,24,14,60
3,-31,40,41
-4,12,25,20
0,28,-7,6
1,-39,60,0
-6,-8,44,0
2,3,8,0
3,-28,48,0
-5,12,17,0
1,8,6,0
0,-22,51,0
-4,2,29,0
7,-16,29,0
3,-19,46,0
-1,4,14,0
3,-17,26,0
0,1,33,0
-4,8,12,0
5,-29,48,0
2,-3,38,0
0,-7,15,1
4,-35,45,16
-1,22,14,45
3,-33,38,50
2,-29,58,67
0,22,-2,68
5,-41,60,90
-1,-3,40,94
2,-8,14,100
2,-21,55,109
4,5,6,114
4,-36,42,108
0,9,23,88
1,14,3,76
5,-40,59
,63
2,19,4,60
3,-10,19,41
-3,-16,42,21
4,3,10,2
5,-31,42,4
-3,6,24,1
3,9,11,0
4,-19,32,0
6,-13,28,0
6,-13,28,0
2,-28,51,0
-4,-2,14,0
7,-7,30,0
-3,-19,33,0
3,-8,20,0
7,-18,29,0
-6,-6,23,0
2,-9,23,0
2,-12,38,0
-4,4,25,1
3,-24,31,6
2,-19,39,30
-2,8,14,46
1,-30,51,51
-3,2,35,69
0,-10,16,86
-3,-13,50,91
0,22,11,96
2,-36,42,102
-2,14,27,113
3,-28,29,111
-1,8,38,101
0,23,-1,73
3,-43,58,64
0,29,3,57
0,1,9,49
3,-40,5
1,39
-2,24,12,4
2,-27,36,2
0,-34,64,0
0,26,-6,0
1,-9,19,0
-4,-9,46,0
-3,19,8,0
4,-27,44,0
-2,-19,51,0
1,4,9,0
7,-20,36,0
-2,2,29,0
1,3,14,0
5,-21,48,0
-2,3,30,0
3,-18,28,0
6,-23,47,0
-3,13,8,0
0,-15,21,13
0,-3,40,33
1,-4,12,41
4,-36,47,60
0,21,15,67
2,-32,39,87
3,-32,60,96
1,20,-3,92
6,-44,62,106
1,22,4,112
5,-8,14,112
1,-20,51,105
3,3,6,76
6,-38,45,63
0,11,23,67
2,16,2,52
2,-39
,55,33
2,21,3,7
4,-9,18,1
3,-37,53,0
-1,15,12,9
2,-29,41,0
0,-24,48,0
4,8,10,0
5,-22,36,0
-4,-6,31,0
2,6,15,0
3,-27,48,0
-4,-12,32,0
6,-9,25,0
5,-22,43,0
-3,-2,21,0
4,-19,36,3
0,-10,37,0
1,-6,19,2
2,-22,33,20
-3,9,24,40
-1,0,16,57
0,-21,47,55
-1,12,7,75
0,-21,28,84
-3,0,38,93
-1,-12,14,98
-1,-12,53,112
2,-1,8,117
3,-35,44,109
0,18,23,93
1,-30,32,69
2,-35,57,62
0,25,0,58
2,-16,23,
39
-5,-7,43,10
0,5,6,4
3,-37,49,0
-5,19,15,0
2,20,-3,0
0,-34,62,0
-6,1,37,0
4,-6,16,0
4,-31,49,0
-3,13,15,0
5,0,15,0
-1,-17,49,0
1,1,11,0
5,-22,35,0
3,-17,48,1
0,2,12,0
3,-22,33,1
-3,7,28,0
-1,9,7,2
4,-27,49,29
0,4,34,40
0,-14,18,52
0,-6,44,72
0,22,7,75
5,-36,47,88
2,-21,54,90
1,10,3,98
5,-36,63,110
-1,7,32,112
3,-21,25,105
1,-7,43,98
2,-9,16,76
6,-43,54,61
1,20,11,56
5,-33,40,3
9
1,-33,55,16
2,18,1,1
3,-22,27,0
-4,-5,39,1
2,20,5,0
3,-36,48,0
-1,-17,45,0
4,3,13,0
4,-29,41,0
-1,2,26,0
4,7,13,0
0,-31,49,0
-2,-5,30,0
5,-13,29,0
-3,-14,36,0
0,4,16,1
4,-23,39,0
-3,-13,40,1
2,-5,17,12
0,-11,41,39
-2,7,25,49
3,-23,34,56
-2,9,24,75
-2,5,12,77
1,-23,52,90
-1,6,28,97
1,-21,24,103
-2,-2,42,114
2,-13,16,113
