˜©©šbº’b‚j
-3,37,-22,0
-1,-63,79,0
-3,-2,39,0
-3,-12,9,0
0,-68,75,48
-5,44,-18,111
-2,-67,64,160
-6,41,0,233
-2,-58,45,310
-4,19,21,358
-5,-32,19,375
1,-11,48,384
-7,61,-21,377
-1,-77,68,374
-5,44,-5,336
-4,-52,48,253
-3,16,22,177
-6,-19,23,101
0,-16,49,25
-6,7,-5,0
0,-67,70,0
-9,39,-3,0
-8,28,-17,0
3,-54,75,0
-8,35,-20,0
-5,-34,31,0
-2,2,33,0
-8,-14,16,0
2,-57,68,0
-8,35,-7,0
-3,-52
,58,0
1,-26,56,0
-10,14,-1,0
2,-34,62,0
-2,23,13,0
-8,-36,41,16
0,11,21,89
-9,24,-5,129
0,-45,63,183
-7,27,-4,262
-5,-51,59,332
-1,27,-3,373
-8,-49,58,379
0,28,1,381
-8,8,4,374
0,-36,55,372
-5,18,-4,330
-10,-36,44,248
-2,27,-8,176
-9,-24,32,101
1,-2,31,30
-6,-15,20,0
0,-17,44,0
0,29,-5,0
-7,-48,57,0
-2,-32,53,0
-2,12,-3,0
-3,-45,64,0
0,11,14,0
-6,-30,31,0
0,-2,34,0
-1,34,-16,0
-2,-63,67,0
-3,39,-11,0
-4,11,-7,0

-1,-40,67,0
-3,25,-16,0
-2,-49,47,36
-4,17,16,100
-3,-35,28,151
-2,2,36,217
-2,-18,8,296
-2,-24,56,352
-4,11,-13,376
3,-52,72,384
-3,37,8,378
-4,-44,35,375
-1,2,32,357
-6,-8,8,290
2,-31,58,219
-6,53,-14,135
-3,-60,63,62
-7,29,6,0
-4,-39,37,0
3,-70,82,0
-7,50,-22,0
0,-68,76,0
-3,-20,50,0
-6,5,-3,0
-3,-61,62,0
-6,33,2,0
-4,-
44,48,0
1,-47,70,0
-11,30,-15,0
1,-52,69,0
-2,6,30,0
-8,-16,24,0
-1,-6,40,0
-8,32,-6,0
-2,-50,58,50
-5,27,3,110
-10,1,11,149
1,-25,53,221
-9,8,1,286
1,-37,56,344
0,16,15,374
-11,-33,40,380
1,8,20,377
-10,-23,29,368
2,-6,32,361
-10,-10,19,281
0,-16,46,216
-6,2,6,151
-8,-47,57,77
0,23,5,14
-7,-42,48,0
-2,-44,62,0
-3,24,-8,0
-4,-51,64,0
0,-4,27,0
-5,-16,20,0
-6,-55,64,0
0,28,-8,0
-5,-49,56,0
0,-35,60,0
-3,19,-14,0

-2,-52,72,0
-1,13,18,0
-4,-27,27,0
-2,-2,36,0
-4,40,-18,0
-1,-63,72,58
-4,37,-16,116
-2,-60,64,170
-3,35,0,245
-2,-55,49,321
-3,22,14,365
-3,36,-23,376
1,-68,74,384
-6,53,-18,376
-1,-73,67,369
-4,45,-8,322
-4,-56,52,238
-2,25,15,166
-7,-30,31,87
-1,-6,40,19
-8,53,-25,0
0,-71,74,0
-7,46,-8,0
-8,23,-12,0
1,-53,73,0
-7,36,-21,0
-5,-41,38,0
-2,7,29,0
-8,-17,19,0
0,-63,72,0
-8,40,-12,0

-2,-56,64,0
1,-27,57,0
-8,14,-3,0
-6,-46,54,0
-4,23,10,0
-7,-37,40,42
-2,11,22,106
-9,24,-4,149
-1,-44,63,224
-7,25,-4,301
-4,-49,59,357
-3,25,-1,377
-7,-47,57,384
-2,26,1,376
-8,-44,51,374
0,19,6,355
-6,15,-1,280
-2,-39,65,209
-3,25,-7,130
-4,-48,65,57
-2,29,-9,0
-7,-18,21,0
0,-14,42,0
-5,-1,8,0
-5,-54,60,0
0,25,0,0
-2,14,-3,0
-2,-48,63,0
1,13,12,0
-5,-29,32,0
0,-3,32,0
-3,35,-16,
0
-2,-61,67,0
-2,37,-11,0
-3,9,-2,0
-2,-37,64,0
-4,28,1,0
-2,-46,46,43
-3,13,13,103
-3,-32,35,159
-3,4,30,222
-4,31,-15,307
0,-61,67,353
-2,36,-9,376
-3,-60,57,382
-5,35,5,378
-4,-48,39,375
-1,13,24,351
-6,-21,21,266
0,-68,75,197
-7,51,-15,114
-3,-65,67,39
-5,37,-3,0
-5,-48,49,0
2,-58,77,0
-8,44,-23,0
2,-67,77,0
-1,-7,39,0
-7,-7,8,0
-3,-65,69,0
-8,39,-8,0
-3,-53,55,0
3,-42,66,0
-9,27,-13,0
0,-50,71,0
-4,11,23,0

-8,-22,28,0
0,-1,37,0
-8,32,-4,3
-4,-49,59,74
-6,26,2,122
-9,-1,11,166
1,-23,51,245
-9,7,5,308
-1,-34,54,360
-7,13,0,377
-8,-34,41,382
1,11,21,375
-11,-26,31,372
1,-2,29,344
-8,-15,22,258
0,-11,43,195
-7,-1,10,115
-9,-51,60,43
0,27,0,0
-6,-49,52,0
0,-42,64,0
-3,27,-11,0
-3,-56,68,0
0,1,26,0
-4,-19,21,0
-4,-63,68,0
-1,36,-12,0
-5,-56,60,0
0,28,0,0
-3,2
3,-16,0
-2,-55,75,0
-2,15,17,0
-4,-26,28,0
-1,-5,36,0
-3,40,-18,10
0,-61,69,80
-4,33,-11,129
-2,-51,59,190
-3,23,2,267
-3,12,-9,334
-1,-45,65,368
-3,24,-14,379
1,-54,65,381
-6,38,-10,374
0,-62,62,365
-6,38,-6,304
-2,-53,53,222
-4,27,11,149
-5,-37,38,68
-3,4,29,4
-8,46,-23,0
1,-68,76,0
0,-19,52,0
-6,10,-3,0
0,-61,64,0
-7,33,1,0
-4,-50,46,0
2,-56,75,0
-9,41,-20,0
0,-62,75,0
-3,-4,37,0

-8,-9,12,0
-2,-57,68,0
-7,37,-6,0
-4,-48,59,0
1,-31,60,0
-10,16,-4,36
1,-40,60,100
-10,21,-1,149
0,-41,60,210
-1,4,26,288
-9,-22,27,349
2,-7,35,373
-10,-12,21,382
2,-12,39,377
-10,-4,11,369
2,-24,48,355
-8,7,1,290
-8,-42,52,218
0,20,10,151
-10,-38,42,64
1,12,21,0
-2,28,-11,0
-5,-58,71,0
-2,38,-11,0
-6,-62,64,0
