LC!Ibš’j
2,3,25
2,3,25
1,3,29
1,3,29
-1,6,22
-1,6,22
-1,2,27
-2,0,27
-2,0,27
-2,-1,26
-2,-1,26
-3,-3,27
-2,-4,28
-2,-4,28
-2,-5,29
-2,-5,28
-2,-5,28
-2,-7,31
0,-4,29
0,-4,29
0,-3,31
0,-3,31
2,-4,30
2,-4,30
2,-3,32
3,-2,34
3,-2,34
5,-2,3
2
5,-2,32
4,0,27
4,0,27
4,-2,35
4,-1,35
4,-1,35
5,0,34
5,0,34
7,0,35
7,0,35
5,1,33
5,1,33
3,-2,34
3,-2,34
4,1,33
4,1,33
4,0,32
2,0,29
2,0,29
2,1,30
2,1,30
0,2,27
0,2,27
1,2,29
1,2,29
-2,3,27
-2,3,27
-2,2,29
-2,2,29
-3,4,20
-3,0,27
-3,0,27
-2,0,28
-2,0,28
-3,0,26
-3,0,26
-3,0,29
-1,-2,30
-1,-2,30
-3,-3,30
0,-2,29
0,-2,29
-1,0,32
-1,0,32
2,-2,31
2,-2,31
2,-3,33
2,-3,33
2,-3,33
5,-4,35
5,-4,35
4,-4,33
5,-3,36
5,-2,40
5,-2,40
5,-2,40
5,1,36
5,1,36
6,1,38
6,1,38
4,3,33
4,3,33
3,3,36
3,3,36
3,4,32
3,4,32
1,4,32
1,4,32
1,5,28
1,5,28
1,5,30
0,4,28
0,4,28
0,4,29
0,4,29
-2,4,27
-2,4,27
0,1,30
0,1,30
-3,2,25
-3,2,25
-4,0,30
-3,-2,29
-3,-2,29
-3,-2,30
-3,-2,30
-3,-2,30
-2,-3,32
-2,-3,32
-1,-4,35
0,-2,33
0,-2,33
-1,-3,34
-1,-3,34
1,-1,33
0,0,35
0,0,35
3,-2,34
3,-2,34

3,1,35
3,1,35
3,0,35
3,0,35
4,0,35
4,0,35
5,0,33
5,0,33
5,1,36
5,1,36
5,1,36
4,1,34
4,1,34
4,1,33
4,1,33
3,2,32
3,2,32
0,1,32
0,1,32
0,4,32
0,4,32
-1,3,32
-1,3,32
-1,6,32
-1,6,32
-1,6,30
-3,5,28
-3,5,28
-4,4,27
-4,4,27
-2,2,26
-2,2,26
-4,1,26
-3,0,27
-3,0,27
0,-2,29
0,-2,29
-2,-2,22
-1,-3,28
-1,-3,28
0,-3,32
0,-3,32
1,-2,32
0,-3,32
0,-3,32
3,-3,32
3,-3,32
2,-4,36
3,-2,34
3,-2,34
2,-2,35
2,-2,35
4,-1,38
4,-1,38
4,0,36
4,2,33
4,2,33
5,2,35
5,2,35
4,3,32
4,3,32
4,3,34
4,3,34
3,4,31
3,4,31
3,3,31
3,3,31
2,3,33
2,3,33
0,4,28
0,4,28
2,3,31
2,3,31
-1,4,28
-1,4,28
-2,3,30
-2,2,27
-2,2,27
-5,3,27
-5,3,27
-4,0,29
-4,0,29
-4,-1,29
-3,-2,27
-3,-2,27
-3,-1,29
0,-3,29
0,-3,29
0,-4,31
0,-4,31
-1,-2,26
0,-2,31
0,-2,31
1,-2,34
1,-2,34
2,-2,33
2,-2,33
2,-2,33
3,-2,35
3,-2
,35
6,-4,36
6,-4,36
4,-2,36
4,-2,36
3,0,37
4,0,35
4,0,35
3,0,37
3,0,37
6,0,35
6,0,35
4,2,35
4,2,35
3,2,31
3,2,31
3,4,33
3,4,33
1,6,28
1,6,28
1,6,32
1,6,32
-1,8,27
-1,8,27
-1,6,30
-2,5,28
-2,5,28
-2,3,27
-2,3,27
0,5,28
0,5,28
-3,0,25
-3,0,26
-3,0,26
-2,-2,27
-2,-2,27
-3,-5,28
-2,-3,27
-2,-3,27
-3,-1,30
0,-2,32
0,-2,32
2,-2,32
2,-2,32
0,-1,29
0,-1,29
1,-2,34
3,-3,35
3,-3,35
2,-1,35
2,-1,35
3,0,39
3,0,39
3,1,38
3,1,38
2,2,38
2,2,38
3,2,37
2,3,37
2,3,37
3,3,36
3,3,36
2,4,35
2,4,35
2,3,33
2,3,33
3,4,34
3,4,34
0,5,30
0,5,30
1,6,32
1,6,32
-1,7,28
-1,7,28
-2,7,29
-2,7,29
-2,4,27
-2,4,28
-2,4,28
-2,2,29
-2,2,29
-4,2,27
-4,1,28
-4,1,28
-4,0,30
-4,0,30
-4,-2,30
-4,-2,30
-2,0,29
-3,1,29
-3,1,29
0,0,31
0,0,31
0,0,32
0,0,32
0,0,32
0,0,32
2
,-2,32
2,-2,34
2,-2,34
3,-2,35
3,-2,35
3,0,32
3,0,32
3,0,36
3,0,36
3,4,30
3,4,30
4,3,36
4,3,36
3,4,35
3,4,35
3,4,34
1,6,34
1,6,34
2,5,31
2,5,31
0,8,31
0,8,31
0,8,29
0,8,29
-2,8,30
-2,8,30
0,7,27
0,7,27
-2,8,27
-2,8,27
-2,5,25
-2,3,27
-2,3,27
-3,2,28
-3,2,28
-2,0,28
-2,0,28
-3,-1,27
-2,0,28
-2,0,28
0,-2,29
0,-2,29
-1,0,30
-1,1,30
-1,1,30
0,0,31
0,0,31
0,-2,31
0,-2,31
2,-1,34
2,-1,34
3,0,33
2,-1,32
2,-1,32
4,1,35
4,1,35
4,0,34
4,0,34
3,2,35
3,2,35
5,2,31
5,2,31
4,2,35
4,2,35
4,3,29
4,3,29
3,2,35
3,2,35
3,2,34
3,2,34
2,3,34
0,5,32
0,5,32
1,4,31
1,4,31
-1,6,30
-1,6,30
0,5,30
0,5,30
0,4,28
0,4,28
0,3,26
0,3,26
0,4,28
0,4,28
0,-1,25
0,-1,25
0,-1,28
0,-2,30
0,-2,30
0,-3,28
0,-3,28
0,-2,26
0,-2,26
1,-3,30
2,-5,30
2,-5,30
2,-4,31
2,-
4,31
2,-6,35
2,-5,32
2,-5,32
3,-4,33
3,-4,33
4,-3,36
4,-3,36
4,-1,35
3,0,34
3,0,34
4,2,35
4,2,35
4,2,32
4,2,32
5,4,35
5,4,35
3,5,31
3,5,31
4,4,34
4,4,34
1,5,30
1,5,30
2,5,31
2,5,31
2,8,32
2,8,32
1,7,31
1,7,31
0,5,33
0,5,33
0,5,29
0,5,29
0,4,29
0,4,29
0,3,29
0,3,29
-2,2,29
-1,0,29
-1,0,29
-2,1,30
-2,1,30
0,0,27
3,0,30
3,0,30
3,0,30
0,0,27
0,0,27
0,1,29
2,0,32
2,0,32
2,0,32
2,0,32
3,0,32
3,0,32
3,1,32
3,1,32
2,0,33
2,0,33
3,2,34
3,2,34
2,2,34
2,2,34
3,5,35
3,5,35
2,5,33
2,5,33
3,7,35
3,7,35
2,9,32
2,9,32
3,5,30
3,5,30
2,7,31
2,7,31
2,7,30
2,7,30
1,9,30
1,9,30
1,8,28
1,8,28
0,9,29
0,8,30
0,8,30
0,7,29
0,7,29
0,4,29
0,4,29
0,4,31
0,4,31
-1,1,30
-1,1,30
0,1,32
0,1,32
-1,-2,30
-1,-2,30
1,1,35
0,0,31
0,0,31
2,0,29
2,0,29
5,0,32

5,0,32
2,0,29
2,0,29
5,0,32
5,0,32
3,0,30
3,0,30
5,-1,34
5,-1,34
3,2,29
3,2,29
3,2,35
3,2,34
3,2,34
4,4,34
4,4,34
4,3,34
4,3,34
4,4,34
4,4,34
3,5,32
3,5,32
4,3,31
4,3,31
1,5,32
1,5,32
3,5,30
3,5,30
1,6,30
1,6,30
2,6,29
2,6,29
2,7,30
2,7,30
1,5,30
1,5,30
4,4,31
4,4,31
1,5,23
1,5,23
1,2,32
1,2,32
1,0,30
1,0,30
1,0,31
1,0,30
1,0,30
2,-1,29
2,-1,29
1,0,30
1,0,30
3,-2,32
3,-2,32
2,-4,30
2,-4,30
3,-2,36
5,-3,32
5,-3,32
4,-3,29
4,-3,29
4,-2,32
5,-2,33
5,-2,33
5,0,34
5,0,34
5,1,36
5,1,36
4,3,33
4,3,33
6,2,34
6,2,34
4,4,32
4,4,32
6,5,33
6,5,33
3,5,31
3,5,31
3,4,34
3,4,34
3,6,33
3,6,33
4,6,31
4,6,31
2,7,36
2,7,36
3,6,32
2,5,30
2,5,30
3,4,31
3,4,31
2,3,31
2,3,31
2,1,31
2,1,31
2,0,34
2,0,34
2,1,31
2,1,31
3,0,31
3,0,31
2,1,30
2,1,30
3,0,31
3,0,31
3,0,29
3,0,29
2,-4,31
2,-4,31
4,0,30
4,0,3
0
3,0,31
4,0,28
4,0,28
5,2,31
5,2,31
4,2,29
4,2,29
6,3,32
6,3,32
5,5,31
5,5,31
6,5,33
6,5,33
4,6,33
4,6,33
5,5,33
5,5,33
6,4,36
6,4,36
4,5,32
4,5,32
5,5,35
5,5,35
3,7,32
3,7,32
3,6,35
3,6,35
3,7,31
3,7,31
3,6,32
3,6,32
3,3,38
3,3,38
3,2,33
2,2,31
2,2,31
1,1,33
1,1,33
1,1,30
1,1,30
3,1,31
3,1,31
2,0,32
2,0,32
3,0,30
3,0,30
4,0,32
4,0,32
3,0,30
3,0,30
4,-3,32
4,-3,32
4,-3,31
3,-3,30
3,-3,30
4,-3,31
4,-3,31
3,-3,32
3,-3,32
4,0,36
4,0,36
5,1,33
5,2,32
5,2,32
7,1,33
7,1,33
5,2,32
5,2,32
6,1,33
6,1,33
5,2,34
5,2,34
5,2,34
5,2,34
5,2,34
5,2,34
8,2,38
8,2,38
6,3,34
6,3,34
4,3,33
4,3,33
2,4,36
2,4,36
3,2,32
3,2,32
3,1,33
3,1,33
2,1,33
2,1,33
3,0,31
3,0,31
2,0,34
2,0,34
3,0,29
1,0,27
1,0,27
2,-1,28
2,-1,28
2,-2,27
2,-2,27
3,-3,28

3,-3,28
2,-4,29
3,-4,30
3,-4,30
4,-5,32
4,-5,32
4,-3,32
3,0,32
3,0,32
4,0,32
4,0,32
3,4,33
3,4,33
4,3,33
4,3,33
4,5,33
4,5,33
5,4,32
5,4,32
4,4,34
4,4,34
4,4,33
4,4,33
7,4,33
7,4,33
4,6,30
4,6,30
3,5,36
3,5,36
4,5,30
4,5,30
4,3,34
4,3,34
3,3,30
3,3,30
2,1,34
2,1,34
1,1,34
1,1,34
1,1,33
0,2,32
0,2,32
0,1,30
0,1,30
0,1,30
0,1,30
0,1,27
0,1,27
2,0,29
2,0,29
2,-1,26
2,-1,26
3,-2,28
3,-2,28
2,-4,30
3,-4,30
3,-4,30
3,-4,32
3,-4,32
4,-3,31
4,-3,31
3,-1,31
4,1,33
4,1,33
5,0,33
5,0,33
5,2,35
5,2,35
5,2,34
5,2,34
5,3,36
5,3,36
6,2,35
6,2,35
5,4,38
5,4,38
5,6,35
5,6,35
4,4,33
4,4,33
4,3,34
4,3,34
4,2,33
4,2,33
3,1,34
3,1,34
3,-2,31
2,-3,33
2,-3,33
2,-4,33
2,-4,33
2,-3,31
2,-3,31
1,-2,32
2,-3,32
2,-3,32
0,-4,29
0,-4,29
1,-3,27
1,-3,27

1,-3,27
2,-4,28
2,-4,28
0,-4,29
0,-4,29
4,-6,32
4,-6,31
4,-6,31
4,-5,28
4,-5,28
4,-3,32
4,-3,32
4,-2,30
5,0,32
5,0,32
7,0,35
7,0,35
6,1,34
6,1,34
7,1,35
7,1,35
5,2,34
5,2,34
6,0,35
6,0,35
6,1,36
6,1,36
3,-1,34
3,-1,34
5,2,36
5,2,36
4,0,33
3,0,31
3,0,31
4,0,33
4,0,33
3,0,30
3,0,30
3,-1,31
3,-1,31
2,0,28
2,0,28
1,0,31
1,0,31
1,1,24
1,1,24
1,0,28
1,0,28
1,1,22
1,1,22
2,-1,27
1,-2,27
1,-2,27
3,-5,28
3,-5,28
1,-7,28
1,-7,28
3,-5,29
4,-5,30
4,-5,30
4,-4,29
4,-4,29
5,1,32
5,1,32
4,1,30
4,1,30
5,2,32
5,2,32
6,2,30
6,2,30
6,3,32
6,2,33
6,2,33
5,3,33
5,3,33
6,2,34
6,2,34
4,2,35
4,2,35
4,1,33
4,1,33
4,1,35
4,1,35
3,0,33
3,0,33
3,0,35
3,0,35
0,-3,33
0,-3,33
2,-2,35
2,-2,35
3,-1,32
2,-1,30
2,-1,30
0,0,30
0,0,30
1,0,28
1,0,28
1,0,28
1,0,28
1,0,21
1,0,21
1,-2,28
1,-5,28
1,-5,28
2,-5,28
2,-5,28
4,-8,30
4,-8,30
4,-8,30
4,
-6,31
4,-6,31
5,-5,33
5,-5,33
4,-5,32
4,-5,32
5,0,37
7,1,34
7,1,34
6,2,31
6,2,31
8,2,35
8,2,35
6,3,32
6,3,32
7,3,35
7,3,35
5,4,33
5,4,33
6,3,34
6,3,34
5,3,35
5,3,35
4,1,34
4,1,34
5,-2,37
5,-2,37
2,-2,32
0,-3,32
0,-3,32
2,-6,36
2,-6,36
0,-9,24
0,-9,24
0,-7,32
1,-6,30
1,-6,30
1,-7,27
1,-7,27
1,-7,29
1,-7,29
1,-7,29
3,-8,27
3,-8,27
3,-9,24
3,-9,24
3,-11,30
4,-12,32
4,-12,32
3,-11,32
4,-11,33
4,-11,33
5,-9,33
5,-9,33
4,-6,35
5,-6,35
5,-6,35
5,-5,35
5,-5,35
5,-3,37
5,-3,37
7,-3,35
5,-3,33
5,-3,33
3,0,35
3,0,35
5,-2,32
5,-2,32
4,-3,33
4,-4,34
4,-4,34
3,-5,32
3,-5,32
2,-6,30
2,-6,30
1,-5,33
1,-7,32
1,-7,32
0,-5,31
0,-5,31
0,-5,33
0,-4,28
0,-4,28
0,-2,27
0,-2,27
2,-3,29
2,-3,29
1,
-4,27
1,-5,24
1,-5,24
1,-5,26
1,-5,26
3,-8,25
3,-8,25
3,-7,28
3,-6,31
3,-6,31
6,-5,31
6,-5,31
4,-1,25
5,-2,33
5,-2,33
6,0,35
6,0,35
6,2,34
6,2,34
7,2,35
7,2,35
6,4,33
6,4,33
6,7,27
6,7,27
4,6,35
4,6,35
5,4,32
5,4,32
3,4,34
3,4,34
3,3,31
3,3,31
3,1,34
3,1,34
3,-1,31
2,-2,32
2,-2,32
2,-3,31
2,-3,31
1,-2,27
1,-2,27
1,-2,32
1,-2,31
1,-2,31
0,0,31
0,0,31
2,-2,32
2,-2,32
2,0,29
1,-1,29
1,-1,29
3,-5,29
3,-5,29
0,-6,30
0,-6,30
2,-7,34
5,-9,32
5,-9,32
3,-9,31
3,-9,31
4,-6,34
4,-6,34
5,-5,31
5,-4,35
5,-4,35
6,-1,34
6,-1,34
6,-2,36
6,-3,34
6,-3,34
6,-1,34
6,-1,34
8,-1,35
8,-1,35
6,0,35
4,1,35
4,1,35
5,-1,34
5,-1,34
3,0,34
3,0,34
4,-2,33
4,-2,33
2,-2,32
2,-2,32
2,-6,38
3,-7,32
3,-7,32
3,-7,30
3,-7,30
1,-8,30
1,-7,31
1,-7,31
0,-7,29
0,-7,29
2,-8,31
2,-8,31
0,-6,27
0,-7,26
0,-7,26
0,-8,27
0,-8,27
0,-12,28
0,-10,29
0,-10,29
-
1,-9,30
-1,-9,30
1,-10,37
3,-9,32
3,-9,32
2,-9,32
2,-9,32
2,-7,34
3,-5,35
3,-5,35
5,-5,37
5,-5,37
5,-2,29
4,-3,38
4,-3,38
6,-4,38
6,-4,38
4,-3,37
4,-3,37
4,-2,38
4,-3,37
4,-3,37
3,-5,36
3,-5,36
3,-3,37
3,-3,37
2,-5,37
1,-5,33
1,-5,33
-2,-3,32
-2,-3,32
0,-5,37
1,-3,30
1,-3,30
0,-2,23
0,-2,23
0,-2,27
0,-4,26
0,-4,26
0,-4,25
0,-4,25
0,-4,28
0,-4,28
0,-7,25
-1,-9,26
-1,-9,26
0,-9,28
0,-8,28
0,-8,28
0,-8,29
0,-8,29
-1,-5,31
-1,-5,31
2,-3,37
5,-2,31
5,-2,31
4,-1,30
4,-1,30
5,0,32
6,0,34
6,0,34
5,0,33
5,0,33
6,-1,35
6,-1,35
5,0,34
5,0,34
5,-2,38
4,-2,35
4,-2,35
3,-3,34
3,-3,34
3,-3,35
3,-3,35
1,-7,35
1,-7,35
2,-5,32
1,-5,33
1,-5,33
0,-4,31
0,-4,31
0,-1,32
0,-1,32
-1,-2,35
-1,-3,30
-1,-3,30
-2,-4,27
-2,-5,27
-2,-5,27
-3,-5,25
-2,-8,30
-2,-
8,30
-1,-11,31
-3,-10,29
-3,-10,29
-2,-9,30
-2,-7,29
-2,-7,29
-1,-8,32
2,-5,32
2,-5,32
1,-2,32
1,-2,32
3,-2,33
3,-2,33
4,-3,30
5,-2,30
5,-2,30
6,-2,33
6,-2,33
5,-2,31
5,-2,31
4,0,32
5,-1,35
5,-1,35
4,-2,33
4,-2,33
2,0,33
2,0,33
4,-4,34
3,-5,32
3,-5,32
3,-6,33
3,-6,33
1,-8,33
1,-8,33
2,-5,31
0,-4,32
0,-4,32
0,-5,31
0,-5,31
0,-3,32
0,-3,32
0,-5,36
0,-6,30
0,-6,30
0,-7,27
0,-7,27
0,-8,30
0,-9,31
0,-9,31
0,-9,31
0,-9,31
0,-7,33
0,-7,33
0,-7,32
0,-6,32
0,-6,32
1,-4,32
1,-4,32
4,-4,34
4,-4,34
2,-2,31
2,0,32
2,0,32
3,-1,31
3,-1,31
0,1,31
0,1,31
2,-1,33
2,-1,33
2,-1,31
2,-2,29
2,-2,29
4,-4,30
4,-4,30
1,-5,34
1,-5,34
1,-6,30
0,-6,32
0,-6,32
1,-8,29
1,-8,29
1,-8,29
-1,-5,28
-1,-5,28
1,-2,33
1,-2,33
-2,1,32
-4,1,29
-4,1,29
0,-1,27
0,-1,27
-3
,-8,26
-2,-9,32
-2,-9,32
1,-8,34
1,-8,34
0,-8,30
1,-12,30
1,-12,30
1,-8,31
1,-8,31
1,-2,33
2,-4,34
2,-4,34
2,-4,33
2,-4,33
2,-2,27
2,-2,27
3,-5,32
2,-3,33
2,-3,33
3,1,32
3,1,32
4,4,36
4,4,36
1,1,32
1,1,32
2,-1,33
2,-1,33
2,-2,28
0,-3,32
0,-3,32
1,-4,29
1,-4,29
1,-5,31
0,-6,32
0,-6,32
1,-5,31
1,-5,31
-2,-4,27
-2,-4,27
0,-4,31
0,-2,32
0,-2,32
-1,-3,31
-1,-4,31
-1,-4,31
-1,-5,30
-1,-5,30
-2,-6,32
-1,-7,32
-1,-7,32
0,-8,32
0,-8,30
0,-8,30
-1,-8,32
-1,-8,32
0,-5,34
0,-4,33
0,-4,33
1,-4,31
1,-4,31
1,-3,32
2,-2,31
2,-2,31
4,-1,31
4,-1,31
1,0,26
1,0,26
2,0,31
2,0,31
2,1,25
2,1,25
0,0,33
0,0,33
0,-1,31
0,-1,32
0,-1,32
1,-3,33
1,-3,33
0,-3,31
0,-3,31
0,-3,32
0,-4,30
0,-4,30
-2,-5,29
-2,-5,29
-2,-5,34
-2,-5,32
-2,-5,32
-2,-5,34
-1,-4,31
-1,-4,31
-2,-5,30
-1,-5,32
-1,-5,32
0,-5,30
0,-5,30
0,-7,34
0,-8,33
0,-8,33
0,-8,33
0,-8,33
1,-4,35
1,-4,35
1,-5,34
0,-4,33
0,-4,33
2,-2,34
2,-2,34
2,-2,34
2,-1,30
2,-1,30
0,0,32
0,0,32
2,-1,31
2,-1,31
1,0,31
1,0,31
0,-1,34
0,-1,34

0,-3,31
0,-2,29
0,-2,29
2,-4,30
2,-4,30
0,-4,27
0,-4,30
0,-4,30
0,-5,30
0,-5,30
-2,-3,28
-2,-4,30
-2,-4,30
-2,-4,29
-2,-4,29
-3,-4,30
-3,-4,31
-3,-4,31
-2,-5,31
-1,-5,29
-1,-5,29
-1,-9,32
-1,-7,30
-1,-7,30
-3,-6,32
0,-8,32
0,-8,32
1,-7,33
1,-7,33
0,-7,31
0,-7,31
1,-4,34
2,-3,34
2,-3,34
3,0,32
3,0,32
3,1,32
3,1,32
3,0,31
3,0,31
4,-1,35
4,-1,35
3,0,30
1,0,31
1,0,31
1,-2,31
1,-2,31
0,-1,31
0,-1,31
1,-2,32
1,-2,32
1,-3,30
0,-2,27
0,-2,27
-2,-2,30
-2,-2,30
-1,-3,27
-1,-2,28
-1,-2,28
-2,-2,27
-2,-3,29
-2,-3,29
-1,-1,27
-1,-3,30
-1,-3,30
1,-4,32
1,-4,32
0,-4,31
0,-6,31
0,-6,31
0,-7,33
0,-7,33
2,-9,33

2,-9,33
1,-8,33
0,-5,34
0,-5,34
1,-5,36
1,-5,36
2,-3,33
2,-1,33
2,-1,33
4,0,32
4,0,32
3,-1,31
3,-1,31
2,0,32
2,0,32
2,0,33
2,0,33
3,0,32
3,0,32
2,-1,31
0,-2,32
0,-2,32
1,-2,32
1,-2,32
0,-1,30
0,-1,30
0,-2,31
0,-3,30
0,-3,30
-1,-5,30
-1,-5,30
-1,-4,28
-2,-4,29
-2,-4,29
-1,-5,32
0,-5,30
0,-5,30
0,-5,29
0,-5,29
0,-5,30
1,-5,32
1,-5,32
2,-7,31
2,-7,31
1,-6,26
1,-6,26
1,-8,31
2,-9,32
2,-9,32
2,-8,33
2,-8,33
4,-8,36
4,-8,36
3,-5,34
3,-6,33
3,-6,33
4,-4,33
4,-4,33
5,-4,34
4,-3,31
4,-3,31
2,-1,31
2,-1,31
4,-2,33
4,-2,33
3,-2,30
2,-3,29
2,-3,29
3,-2,30
3,-2,30
1,-4,28
1,-4,30
1,-4,30
0,-6,31
0,-6,31
0,-6,30
0,-6,30
0,-4,24
-1,-7,30
-1,-7,30
1,-7,30
1,-7,30
-1,-6,28
-1,-6,30
-1,-6,30
0,-5,31
0,-5,30
0,-5,30
1,-6,29
1,-6,29
-1,-6,30
1,-7,30

1,-7,30
2,-8,30
2,-8,30
2,-8,30
2,-8,30
1,-7,33
3,-6,34
3,-6,34
3,-3,34
3,-3,34
3,-1,31
3,-1,31
4,0,34
3,0,31
3,0,31
3,1,31
3,1,31
2,2,30
2,2,30
2,3,31
2,3,31
0,2,29
0,2,29
0,4,31
0,4,31
-2,4,31
-2,4,31
0,4,31
0,4,31
-2,3,29
-2,3,29
-2,2,34
-3,2,30
-3,2,30
-3,3,25
-3,3,25
-5,3,29
-3,3,31
-3,3,31
-4,3,29
-4,3,29
-5,4,33
-5,4,33
-4,4,33
-5,4,32
-5,4,32
-3,4,34
-3,4,34
0,0,34
0,0,34
-2,2,33
-2,2,33
0,1,35
0,0,34
0,0,34
0,1,36
0,1,36
2,2,35
2,2,35
3,4,35
3,4,35
3,5,31
3,5,31
5,6,34
5,6,34
3,7,29
3,7,29
2,7,33
2,7,33
1,9,27
1,9,27
1,8,31
1,8,31
0,11,32
0,11,32
0,8,29
-2,8,30
-2,8,30
-2,7,31
-2,7,31
-4,3,30
-4,3,30
-3,5,30
-4,3,28
-4,3,28
-3,1,28
-3,1,28
-4,1,30
-4,0,32
-4,0,32
-2,0,32
-2,0,32
-3,0,30
-3,0,30
-1,0,33
0,-1,34
0,-1,34
0,0,34
0,0,34
1,-3,38
1,-
3,38
0,-2,35
1,-2,37
1,-2,37
1,-1,39
1,-1,39
0,-3,39
0,-3,39
1,0,38
1,0,38
2,1,37
0,1,35
0,1,35
1,1,36
1,1,36
0,1,33
0,1,33
1,0,34
1,0,34
0,2,32
0,2,32
0,2,32
0,2,32
-1,2,32
-1,2,32
-2,1,30
-2,1,30
-2,1,30
-3,1,30
-3,1,30
-1,-2,29
-1,-2,29
-3,-2,29
-3,-3,28
-3,-3,28
-2,-4,29
-3,-3,27
-3,-3,27
-2,-3,29
-1,-1,28
-1,-1,28
-2,0,27
-2,0,27
-1,0,26
0,0,27
0,0,27
1,-2,28
1,-2,28
1,-2,26
1,-2,26
1,-4,30
2,-5,30
2,-5,30
2,-4,30
2,-4,30
4,-4,33
4,-4,33
3,-1,33
2,0,32
2,0,32
3,0,33
3,0,33
2,1,32
2,1,32
4,1,30
4,1,30
1,3,30
1,3,30
3,2,29
3,2,29
0,4,30
0,4,30
1,3,28
1,3,28
0,3,31
0,3,31
1,2,25
1,2,25
0,2,29
0,2,29
-1,3,23
-1,3,23
-1,0,30
0,-2,30
0,-2,30
-2,-2,29
-2,-2,29
-3,-2,30
-2,-1,31
-2,-1,31
-1,-1,31
-1,-1,29
-1,-1,29
-1,-4,30
0,-2,28

0,-2,28
-1,-1,32
-1,-1,32
1,-3,31
2,-2,32
2,-2,32
2,0,29
2,0,29
3,0,32
3,0,32
2,2,28
2,2,28
3,1,33
3,1,33
3,4,28
3,4,28
2,2,33
2,2,33
2,3,33
2,3,33
2,3,33
1,5,33
1,5,33
1,4,33
1,4,33
0,6,33
0,6,33
0,6,30
0,6,30
-2,6,32
-2,6,32
-2,5,31
-2,5,31
-2,4,31
-3,3,32
-3,3,32
-4,2,30
-4,2,30
-6,2,27
-6,2,27
-4,0,32
-5,-1,32
-5,-1,32
-3,0,30
-3,0,30
-3,0,33
-3,-2,33
-3,-2,33
-4,-4,34
-2,-4,33
-2,-4,33
-2,-2,34
-2,-2,34
0,-3,40
0,-3,35
0,-3,35
1,-2,35
1,-2,35
1,0,36
1,2,36
1,2,36
2,3,36
2,3,36
2,3,38
2,3,38
2,5,34
2,5,34
2,4,36
2,4,36
1,4,33
1,4,33
2,5,34
2,5,34
0,6,32
0,6,32
-2,4,32
-2,4,32
-2,7,31
-2,6,31
-2,6,31
-4,4,29
-4,4,29
-7,5,29
-7,5,29
-4,2,32
-4,1,28
-4,1,28
-5,1,25
-5,1,25
-4,0,27
-4,0,27
-3,0,25
-3,0,28
-3,0,28
-2,0,31
-2,0,31
-2,1,30
-2,0,29
0,0,31
0,
0,31
0,0,31
-1,-1,34
-1,-1,34
0,-1,34
0,-1,34
0,1,33
2,1,34
2,1,34
0,3,35
0,3,35
3,3,36
3,3,36
1,5,36
1,5,36
2,4,35
2,4,35
4,4,35
4,4,35
0,7,31
0,7,31
1,6,36
1,6,36
0,8,30
0,8,30
0,9,33
0,9,33
-1,11,29
-1,10,32
-1,10,32
-3,8,31
-3,8,31
-2,9,29
-3,8,28
-3,8,28
-2,6,27
-2,6,27
-4,3,27
-4,3,27
-3,4,32
-2,4,26
