˜C¡Šbjšªb’ŠbŠ¢j
8,-21,12,19
8,-40,24,16
3,-17,4,21
4,-28,12,26
2,-24,12,24
1,-15,5,25
0,-2
3,12,28
-5,-6,6,27
-11,-11,2,12
-11,-12,3,19
-16,1,-2,15
-23,-9,-4,13
-25,3,-8,4
-28,3,-12,7
-27,-2,-8,4
-24,11,-8,12
-29,7,3,3
-31,15,7,5
-30,23,1,6
-31,20,-2,3
-35,29,4,3
-34,17,6,7
-36,22,4,16
-30,29,13,9
-28,22,18,12
-24,35,21,8
-20,30,28,12
-22,28,28,8
-13,32,31,18
-11,30,36,16
-8,34,39,15
-4,32,41,15
-5,30,33,20
4,22,40,17
9,19,44,15
16,15,52,25
26,4,65,25
32,5,65,26
42,-11,7
5,26
45,-16,79,21
37,-12,75,21
40,-29,81,15
38,-13,66,15
31,-30,66,14
28,-17,58,10
20,-26,51,8
15,-27,54,8
13,-23,45,12
8,-33,41,3
9,-28,48,8
10,-43,46,4
11,-33,39,3
12,-47,52,0
11,-56,44,3
15,-35,37,3
13,-61,48,21
14,-42,33,7
16,-40,43,12
12,-55,40,8
14,-35,32,16
14,-47,32,20
8,-25,20,17
12,-34,27,17
9,-29,13,17
9,-27,19,26
6,-33,17,15
0,-19,3,22
4,-35,19,25
3,-14,8,27
2,-7,2,36
0
,-23,14,32
-7,-3,3,21
-12,-7,2,24
-15,-8,3,18
-23,-1,-4,16
-25,-7,-4,9
-28,0,-7,5
-29,-1,-12,12
-27,2,-9,5
-24,8,-8,8
-29,3,1,14
-30,8,5,6
-29,22,6,6
-32,19,1,4
-33,27,3,6
-32,22,6,4
-33,19,4,10
-31,31,10,6
-27,21,18,10
-25,35,17,12
-22,35,24,10
-21,27,28,13
-17,34,29,19
-11,28,36,16
-10,36,35,30
-4,31,39,16
-6,29,34,21
2,24,40,13
8,17,45,17
12,16,50,20

24,3,65,22
26,1,66,22
40,-7,70,36
46,-20,83,30
41,-13,74,21
40,-27,79,21
32,-12,61,16
30,-23,63,10
28,-21,62,8
21,-19,48,6
16,-22,55,8
14,-19,48,12
9,-34,41,6
9,-24,47,6
13,-35,46,5
10,-40,40,5
13,-38,53,1
8,-54,37,2
12,-37,31,8
15,-55,52,6
11,-48,32,6
15,-37,35,5
14,-58,48,9
12,-34,28,9
15,-35,35,18
12,-43,26,18
11,-27,22,27
12,-36,21,20
8,-21,11,22
10,-39,22,19
3,-25,8,25
2,-27,12,25
3,-24,14,22
1,-13,3,27

0,-23,12,29
-5,-8,7,27
-9,-4,2,16
-12,-12,4,15
-18,1,-2,16
-21,-7,-5,7
-25,-4,-6,7
-28,2,-9,8
-28,-2,-8,12
-26,9,-9,7
-30,5,0,7
-31,16,6,4
-30,24,4,4
-34,17,1,2
-35,24,2,1
-31,26,5,4
-33,18,3,5
-35,31,9,3
-28,21,19,10
-27,33,15,8
-23,37,19,6
-19,24,29,7
-20,34,26,15
-10,27,37,19
-12,29,37,20
-8,36,36,16
-5,29,38,19
-3,26,35,19
5,22,40,18
9,18,45,20
23,8,61,25
29,2,65,27
32,-2,66,33

40,-12,76,32
47,-15,80,24
43,-18,76,29
42,-26,76,16
32,-16,61,7
28,-30,65,8
27,-16,59,13
18,-26,51,12
16,-21,51,17
10,-32,40,9
10,-26,44,7
10,-29,48,4
8,-45,40,5
12,-32,51,5
13,-47,53,9
10,-46,32,10
16,-45,51,6
11,-58,37,12
16,-38,42,12
16,-52,51,9
11,-41,26,10
16,-41,37,12
8,-36,21,15
12,-31,25,29
14,-39,28,13
6,-20,8,19
8,-38,25,14
1,-20,3,17
4,-21,6,18
6,-33,20,25
3,-16,8,21
0,
