
K¦	b¢Êbšº’j
-29,61,17,364
-29,16,45,360
-22,45,33,303
-18,30,48,226
-6,35,58,161
-11,42,49,81
13,23,71,17
1,37,47,0
14,-4,88,0
19,37,47,0
14,26,47,0

40,-19,97,0
34,17,53,0
35,-23,89,0
49,-4,72,0
36,-29,75,0
46,-48,101,0
47,10,39,0
43,-60,96,0
49,-35,81,0
34,-21,36,0
40,-37,76,0
35,0,28,0
17,-69,72,37
19,-15,23,97
8,-66,43,148
19,-35,30,223
20,-13,3,301
8,-95,65,346
15,-13,-10,372
10,-99,45,379
17,-26,10,375
11,-77,30,370
11,-35,16,321
12,-48,8,238
9,-50,30,172
5,-16,-9,91
7,-64,34,30
3,-4,-24,0
2,-65,25,0
1,-7,-8,0
-2,13,-35,0
11,-62,48,0
7,-14,11,0
0,-15,
-1,0
0,-8,24,0
-6,39,-25,0
-18,-34,27,0
-28,30,-20,0
-41,-22,1,0
-38,-25,19,0
-42,33,-46,0
-39,-34,10,0
-40,37,-43,8
-31,-29,7,79
-38,42,-26,128
-36,-13,11,188
-36,40,-5,274
-33,5,17,338
-31,41,14,357
-35,26,23,368
-24,31,37,365
-33,45,21,358
-17,19,55,339
-24,56,26,257
-4,10,75,197
-8,55,38,122
-4,21,69,54
8,44,55,0
1,55,35,0
20,-8,93,0
24,20,65,0
19,5,
64,0
33,-23,101,0
36,24,51,0
40,-38,104,0
48,9,53,0
37,-2,53,0
54,-42,96,0
41,-7,41,0
40,-48,77,0
47,-9,54,0
39,5,24,0
32,-63,89,0
28,-2,15,0
16,-43,42,36
22,-44,54,96
10,-35,20,152
14,-61,51,228
13,-33,9,305
10,-86,56,350
15,-23,-6,370
12,-95,52,378
15,-18,-5,374
12,-91,42,369
12,-10,-6,318
11,-75,34,228
8,-18,2,169
5,3,-24,94
9,-81,47,30
3,7,-38,0
0,-39,-2,0
5,-42,21,0
-1,12,-33,0

8,-62,36,0
5,15,-17,0
2,11,-24,0
2,-37,45,0
-5,23,-5,0
-22,-15,4,0
-24,8,7,0
-31,38,-35,0
-40,-33,18,0
-44,37,-40,0
-45,-32,-1,0
-39,30,-31,0
-42,27,-41,64
-29,-22,14,122
-44,7,-10,174
-30,-18,21,256
-38,29,-1,330
-26,15,32,357
-37,50,1,370
-29,5,42,368
-27,54,19,363
-29,22,42,354
-21,42,40,282
-20,32,45,207
-4,32,59,140
-9,45,47,66
11,24,74,1
2,56,37,0
12,-5,85,0
25,0,84,0
18,29,45,0
23,-13,88,0
40,15,64,0
35
,-25,85,0
54,-7,73,0
45,11,47,0
48,-50,102,0
48,6,41,0
37,-24,52,0
49,-35,81,0
43,8,32,0
20,-61,75,0
37,-4,33,0
