œ&j
6,19,37,360
9,17,31,336
12,18,45,410
0,19,30,450
-2,10,32,396
6,9,34,281
5,19,31,214
-3,5,41,177
-1,2,25,97
-9,12,27,29
2,8,35,0
-8,2,32,0
-8,4
,26,0
0,-12,19,0
-7,-8,29,0
-6,-24,29,0
-5,-13,16,0
-10,-10,21,0
-10,-30,28,0
6,-12,21,0
0,-16,26,0
-12,-17,27,0
3,-18,20,0
0,3,30,0
4,3,32,0
1,-6,32,0
-7,0,27,0
4,-2,25,44
-1,19,37,112
10,26,32,147
6,4,37,211
-3,10,41,315
2,24,32,366
9,13,38,366
6,-13,36,329
13,3,36,367
5,19,31,441
0,-3,45,408
6,0,29,341
7,0,28,272
-4,14,36,150
-3,6,38,154
4,11,23,61

-2,2,26,0
-11,4,35,0
-5,6,26,0
-10,8,20,0
-17,7,27,0
-8,13,28,0
-8,13,28,0
-13,9,27,0
-6,-3,26,0
-2,-14,21,0
-11,-9,33,0
-10,4,32,0
-6,3,20,0
5,-1,20,0
-5,-11,34,0
-1,-3,28,0
12,17,28,0
-3,11,39,8
-8,14,43,98
14,4,18,76
14,-6,40,198
11,-7,40,284
-2,13,40,345
14,8,27,365
2,-13,34,350
8,0,34,345
9,14,38,416
-4,9,34,447
0,6,34,402
-2,16,27,265
7,8,38,228
0,21,26,162
1,-8,37,97
-4,-4,32,15
-8,7,25,0
-4,2,29,0
-1
7,12,28,0
-9,7,30,0
6,-13,24,0
-8,5,23,0
-23,3,34,0
-6,8,23,0
2,2,13,0
-8,-6,23,0
-9,-8,35,0
7,7,19,0
-3,9,28,0
2,10,31,0
-6,-3,32,0
1,-7,33,0
15,2,20,0
-5,-1,32,4
0,-6,32,57
8,6,28,120
10,-12,28,149
3,5,39,223
9,18,35,316
5,15,37,364
4,13,33,357
3,8,34,331
1,17,38,365
2,24,41,449
5,16,28,406
-1,-2,38,346
2,7,38,262
-2,20,26,152
-1,8,35,153
-11,15,25,
0
-11,14,34,0
-11,14,34,0
-10,13,38,0
-7,9,32,0
-4,8,20,0
4,-3,26,0
-16,0,29,0
-11,5,25,0
2,-2,20,0
0,-8,24,0
-2,-10,31,0
-8,3,24,0
-8,-8,23,0
4,-15,31,0
1,-12,25,0
-13,-11,30,0
2,0,29,0
6,7,24,19
1,5,27,67
8,-3,35,111
3,8,32,149
0,15,29,241
0,27,43,321
4,10,37,369
16,1,30,361
4,12,31,337
7,8,48,373
8,8,39,453
11,3,28,401
-3,9,42,356
-3,13,32,257
-4,5,25,149
-1,-1,32,151
-8,9,35,37
-2,11,24,0
-12,12,26,0
-8,
5,29,0
-1,8,30,0
-6,2,27,0
-13,-5,28,0
-9,1,20,0
-3,3,17,0
-11,-19,32,0
1,-8,19,0
-3,-1,21,0
-9,-16,34,0
-6,-16,34,0
7,0,15,0
1,0,32,0
-8,6,33,0
-5,2,35,0
4,17,26,17
4,28,25,60
13,14,43,118
0,16,24,152
9,7,43,237
18,10,39,319
25,-4,32,366
14,-1,36,365
5,10,36,341
8,8,37,381
15,4,33,461
10,-2,32,387
-6,19,33,278
-7,12,30,249
5,-5,34,149
0,-7,23,117
-12,-12,32,0
-13,-4,23,0
-8,-1,25
,0
-8,0,24,0
-7,-7,26,0
-11,-6,30,0
-4,5,19,0
-14,7,31,0
-16,1,26,0
-3,-8,24,0
-2,17,27,0
-6,14,32,0
3,3,28,0
-12,1,24,0
-4,7,27,0
-3,12,33,0
0,5,33,0
11,6,30,0
7,-14,29,42
5,1,32,99
5,1,32,108
3,0,35,197
7,4,30,268
11,10,37,334
3,7,34,368
-5,11,41,360
9,24,29,343
1,13,40,393
8,0,42,457
2,11,35,384
1,17,30,289
-2,2,40,247
-3,2,34,134
4,-7,25,135
-9,2
1,32,5
-9,16,36,0
-8,4,26,0
0,6,16,0
-10,-14,34,0
-8,-2,33,0
-8,8,28,0
-4,-4,23,0
0,-6,22,0
-4,-22,19,0
-8,-20,25,0
-4,-5,29,0
6,-5,27,0
-1,-12,21,0
-11,-18,24,0
5,-11,29,0
-1,-8,23,0
-2,-16,31,21
6,-4,24,55
-4,11,20,129
-4,3,39,145
1,6,34,247
12,16,35,324
9,21,31,374
1,25,44,348
13,16,28,338
12,12,40,392
7,4,41,466
6,17,37,375
0,6,29,332
9,-2,30,244
-1,9,35,152
-7,17,36,147
1,15,
29,18
-7,4,24,0
-9,-2,31,0
-2,-2,27,0
-4,-6,30,0
0,-3,27,0
-12,-3,25,0
-10,-9,29,0
3,-6,20,0
-11,-20,17,0
-9,-13,40,0
-9,3,26,0
2,-3,24,0
-5,-13,27,0
-7,-7,28,0
2,10,26,0
0,21,25,0
10,-5,37,0
-7,-2,30,54
-3,17,31,108
13,24,35,109
11,3,35,247
9,0,35,302
9,4,35,358
9,9,36,366
14,22,38,353
6,-4,32,357
8,7,36,421
4,25,36,429
4,6,42,377
7,9,26,267
6,3,23,244
0,14,39,129
-4,25,39,123
-5,6,30,0
9,0,21,0
-11,0,22,0
-3,-12,34,0
-10,-10,22,0
-20,-
10,30,0
-6,-8,18,0
-12,3,27,0
-16,8,29,0
-12,2,24,0
-21,3,28,0
-3,-2,27,0
3,3,24,0
-10,-13,27,0
-9,10,33,0
-7,6,27,0
10,-12,31,0
0,-5,28,30
3,-7,32,61
4,-3,27,132
6,-9,31,137
15,-14,37,270
0,5,34,328
12,6,36,376
0,17,32,345
5,12,39,341
7,16,36,387
4,21,36,469
1,19,34,370
3,18,38,320
4,10,26,228
-4,19,34,138
0,26,30,135
5,8
,40,12
4,2,19,0
-10,0,33,0
-3,15,26,0
-6,23,31,0
-4,1,24,0
-6,-14,25,0
-5,-4,24,0
-17,6,20,0
-5,7,32,0
-3,-5,24,0
