–KMéŠbŠ’ºj
-3,36,-17,201
-3,-62,72,280
-3,37,-16,346
-3,-62,67,367
-2,33,-8,376
-4,16,-8,374
0,-47,69,369
-4,29,-22,355
0,-59,78,288
-5,42,-23,200
0,-63,75,134
-7,41,-16,48
0,-61,65,0
0,-29,54,0
-5,12,-3,0
-2
,-50,55,0
-4,21,8,0
-2,-41,40,0
1,-51,65,0
-5,28,-13,0
1,-53,65,0
0,-6,40,0
-6,-5,10,0
0,-57,59,0
-5,31,0,0
-8,18,-7,0
2,-45,66,0
-3,19,15,0
-6,-29,36,0
-2,0,32,37
-8,38,-16,103
0,-59,67,147
-8,36,-6,214
-1,-51,56,294
-7,24,5,349
-6,-43,42,370
-4,13,19,379
-7,-25,29,375
-2,-2,34,373
-10,32,-9,344
-2,-49,62,269
-6,30,-1,190
-4,-43,58,121
-5,24,6,44
-7,-40,48,0
-2,15,12,0
-8,12,3,0
0
,-33,60,0
-1,11,19,0
-10,-31,35,0
1,2,26,0
-3,23,-7,0
-5,-49,63,0
0,-6,38,0
-10,-7,10,0
-7,-55,60,0
0,31,-2,0
-7,-49,57,0
-2,-40,68,0
-5,30,-16,0
-2,-57,75,0
0,8,26,48
-6,-22,23,103
0,-12,46,153
-6,1,2,221
-4,-65,66,297
-1,33,-4,355
-6,-52,50,369
0,16,16,375
-6,-29,26,373
-1,-8,37,369
-4,-8,6,350
-2,-67,73,276
-5,43,-13,190
-2,-59,59,120
-4,28,7,43
-2,-42,41,0
-5,9,21,0
-6,35,-17,0

2,-56,67,0
0,-8,35,0
-3,-8,14,0
0,-55,62,0
-3,25,-3,0
-2,-46,48,0
3,-35,57,0
-7,22,-5,0
2,-50,63,0
-3,5,25,0
-6,-19,21,0
1,-55,66,0
-7,37,-7,0
-8,1,12,0
1,-29,54,40
-9,16,-6,103
-5,-47,51,149
-4,20,15,219
-4,-33,36,297
-5,3,27,350
-7,-21,20,370
0,-11,41,380
-9,0,9,376
-3,-51,61,373
-8,27,0,354
-4,-43,49,285
-4,19,13,207
-7,-31,42,135
-4,9,22,65
-8,-24,
31,0
0,-43,60,0
-8,23,1,0
-10,-14,24,0
-1,-9,37,0
-8,-10,14,0
-4,-47,55,0
-1,23,2,0
-9,-43,53,0
0,-28,54,0
-6,13,-4,0
-1,-44,65,0
0,15,18,0
-8,-29,32,0
-4,-53,74,0
-1,39,-17,0
-4,-62,73,0
0,-40,67,124
0,-40,67,137
-1,32,1,158
-5,28,-17,241
0,-62,76,309
-3,42,-24,365
-1,-73,78,374
-3,49,-21,375
-3,-67,69,375
-3,39,-8,369
-4,-56,53,314
-3,24,11,240
-4,43,-26,158
1,-66,83,89
-6,46,-23,7
1,-68,72,0
0,-24,48,0
-4,9,
0,0
-1,-53,59,0
-5,23,4,0
-3,-42,44,0
0,-49,62,0
-6,25,-11,0
2,-49,64,0
-1,-6,36,0
-7,-8,10,0
0,-53,56,0
-6,29,-2,0
-8,9,0,0
1,-34,60,0
-5,24,12,0
-4,-37,41,0
-3,9,19,64
-9,31,-13,116
2,-54,69,164
-9,36,-11,244
0,-56,64,314
-6,32,-5,363
-4,-52,55,375
-5,26,7,379
-9,22,-8,374
0,-46,65,370
-8,29,-10,328
0,-48,66,256
-7,31,-7,180
-2,-46,61,109
-7,26,0,31

-9,-3,13,0
1,-23,48,0
-9,5,8,0
-5,-37,50,0
-3,14,10,0
-8,9,2,0
-1,-36,57,0
0,10,16,0
-10,-30,36,0
1,5,25,0
-5,25,-9,0
-9,-21,24,0
0,-8,40,0
-8,-7,10,0
-7,-55,58,0
4,-40,78,0
-3,26,3,14
-3,26,3,42
-9,28,-21,97
-1,-57,83,140
-1,47,-22,219
1,-71,80,291
0,-16,48,352
-5,2,-15,369
2,-45,66,377
-5,34,-20,373
1,-66,80,369
-5,47,-32,348
1,-73,82,276
-4,52,-24,196
-2,-69,73,120
-6,40,-7,41
-5,21,-17,0
4,-56,71,0
-5,37,-1
5,0
-4,-31,33,0
-2,-4,31,0
-4,-12,14,0
0,-58,60,0
-5,27,-2,0
-1,-44,51,0
2,-35,58,0
-8,19,-7,0
-2,-36,35,0
-3,6,24,0
-6,-20,26,0
1,-49,65,0
-9,32,-6,0
-8,-9,16,4
1,-21,45,78
-8,4,7,116
-3,-47,56,168
-6,25,5,238
-3,-42,45,313
-4,14,17,363
-8,-31,34,375
-2,3,28,380
-6,-16,20,373
1,-14,42,369
-7,32,-4,328
-5,-47,58,250
-4,26,4,180
-6,-39,50,108
-4,16,16,27
-7,-30,38,0
-1,-41,59,0
-7,2
1,-1,0
-1,-41,60,0
-2,-3,30,0
-8,-16,24,0
0,-12,38,0
-2,22,-3,0
-5,-44,59,0
-4,25,0,0
-8,2,2,0
-6,-46,54,0
-1,22,6,0
-6,-40,48,0
-2,-44,72,0
-5,31,-19,0
-2,-58,77,10
-3,39,-21,89
-5,-18,15,128
0,-16,54,198
-5,7,-8,273
0,-47,71,334
-3,33,-24,373
1,-70,82,377
-5,55,-29,374
1,-80,81,375
0,-20,50,365
-5,8,-10,298
1,-45,74,226
-5,36,-26,144
3,-66,85,75
-6,49,-30,0
-4,-29,24,0
-2,-11,41,0

-5,0,4,0
1,-66,66,0
-6,33,-4,0
-5,22,-8,0
3,-54,65,0
-8,32,-15,0
-4,-25,28,0
-2,-6,36,0
-5,-8,10,0
2,-56,61,0
-8,32,-4,0
-7,8,2,0
2,-32,59,0
-6,24,8,0
-2,-40,44,15
-5,14,15,88
-9,25,-8,128
3,-48,66,186
-8,30,-8,265
0,-54,63,329
-7,31,-8,368
-2,-52,60,378
-5,32,1,378
-8,11,2,373
0,-38,58,368
-9,22,-6,319
0,-44,65,247
-1,9,23,176
-9,-20,30,104
-2,-4,33,
22
-8,-10,18,0
0,-16,43,0
-6,24,4,0
-5,-39,52,0
-1,-24,46,0
-7,4,7,0
-7,-38,48,0
-1,13,11,0
-8,-32,42,0
-2,-35,57,0
-6,17,-6,0
